﻿date,code,name,judgment,category,target_price,stock_price,upside_pct,asai_scan_score,file_path,notes,fv,current_price,upside,asai_score,note,company,score,tp_base,tp_bull,tp_bear,upside_base,md_file,docx_file,memo
2026-04-26,8053,住友商事,BUY,総合商社（銅・石炭・メディア・デジタル）,7400,5781,+28.0,+80,outputs/fukai/8053_住友商事_BUY_DeepResearch_20260426.md,決算前確認/5月上旬発表/商社5社最低PBR(1.52×)×第2位ROE(12.63%)=ROE/PBR比断トツ首位/銅フォワードフラット(12M▲3.8% vs WTI▲17.9%)/Q1 FY2026 NI¥170.8B=年換算¥683Bペース/BullTP¥8000(ROE12.63%持続)/小玉30%決算前・本玉5月上旬判断/SL¥4800,,,,,,,,,,,,,,,outputs/fukai/8053_住友商事_BUY_DeepResearch_20260426.md,outputs/fukai/8053_住友商事_BUY_DeepResearch_20260426.docx,
2026-04-26,7741,HOYA,条件付きBUY（打診30%・本玉は4/30ガイダンス後）,精密機器（EUVマスクブランクス・眼鏡レンズ・IOL）,32000,28590,+11.9,+82,outputs/fukai/7741_HOYA_BUY_DeepResearch_20260426.md,v1/Q3税前利益77.2%進捗・EUV「見込み以上の上振れ」確認・MiYOSMART世界400万枚30カ国・FY2027ガイダンス+12%超で本玉追加/PER38.4倍注意/SL¥24,500(打診)¥26,500(本玉後),32000.0,28590.0,+11.9,82.0,最大リスク:FY2027ガイダンス保守的（+5%以下）の失望売り。現値はアナリスト旧TP¥25927超過,32000.0,38000.0,22000.0,+11.9,outputs/fukai/7741_HOYA_BUY_DeepResearch_20260426.md,outputs/fukai/7741_HOYA_BUY_DeepResearch_20260426.docx,甲谷AN安定性銘柄推奨。4/30決算前打診30%可
2026-04-26,2664,カワチ薬品,WATCH,小売（ドラッグストア）,3100,2815,+10.1,+42,,,,,,,42.0,低PBR0.55倍×北関東地盤×業界再編TOB候補。4/28決算ガイダンス確認後判断更新。RSI13.4の極度売られすぎ×BPS¥4652が下値支持。Bear¥2500/Bull¥3800,カワチ薬品,42,3100,3800,2500,outputs/fukai/26640_カワチ薬品_WATCH_DeepResearch_20260426.docx,,,4/28来期ガイダンス回復+自社株買い→+62(BUY打診)格上げ検討
2026-04-27,3110,日東紡績,BUY,ガラス・土石製品（電子材料）,32000,27450,16.6,+82,outputs/fukai/3110_日東紡績_BUY_DeepResearch_20260427.md,Tガラスクロス世界シェア80-90%独占×AIサーバー需要フル受注×福島新工場キャパ3倍化。PBR6倍割高は独占プレミアム許容範囲。5/12通期決算FY2027ガイダンス+30%超OP成長確認後に本玉。打診20%可,,,,,,,,,32000,42000,18000,16.6,outputs/fukai/3110_日東紡績_BUY_DeepResearch_20260427.docx,,82
2026-04-27,4629,大伸化学,BUY,化学・有機溶剤,2800,1949,43.7,+72,outputs/fukai/4629_大伸化学_BUY_DeepResearch_20260427.md,PBR0.52×シンナー国内首位×ホルムズ+中国規制ダブル需給逼迫。Q3OP+79.6%・進捗96.1%・通期上振れ濃厚。打診30%・本玉は5/14決算後,,,,,,,,,2800,3600,1600,43.7,outputs/fukai/4629_大伸化学_BUY_DeepResearch_20260427.docx,,
2026-04-27,6507,シンフォニアテクノロジー,WATCH,電気機器・半導体装置,16500,13650,20.9,+62,outputs/fukai/6507_シンフォニアテクノロジー_WATCH_DeepResearch_20260427.md,ロードポート世界シェア×防衛バックログ+55%×買収防衛策廃止。フォワードPER37.7倍割高。通期決算+FY2027ガイダンス確認後に本玉。打診15%可,,,,,,,,,16500,21000,10500,20.9,outputs/fukai/6507_シンフォニアテクノロジー_WATCH_DeepResearch_20260427.docx,,
2026-04-27,6016,ジャパンエンジンコーポレーション,BUY,舶用エンジン・脱炭素,16500,12790,29.0,+72,outputs/fukai/6016_ジャパンエンジンコーポレーション_BUY_DeepResearch_20260427.md,世界唯一アンモニア燃料エンジン量産メーカー×造船ブーム×修理部品高成長。PBR16x割高感あり打診20%・本玉は5月決算後,,,,,,,,,16500,22000,9500,29.0,outputs/fukai/6016_ジャパンエンジンコーポレーション_BUY_DeepResearch_20260427.docx,,
2026-04-27,7908,KIMOTO（きもと）,WATCH,化学・機能性フィルム,463,251,84.5,+45,outputs/fukai/7908_KIMOTO_WATCH_DeepResearch_20260427.md,低PBR0.58×自己資本81.7%×現金>株価×FY2027ガイダンス未定。5/22決算説明会をトリガーに本玉判断。打診20-30%可,,,,,,,,,463,563,252,84.5,outputs/fukai/7908_KIMOTO_WATCH_DeepResearch_20260427.md,,
2026-04-27,3932,アカツキ,WATCH,ゲーム・IP・エンタメ,3200,2754,16.2,+52,outputs/fukai/3932_アカツキ_WATCH_DeepResearch_20260427.md,低PBR0.93×自己資本比率75.3%×グルーヴHD買収(OPM19%/EV-EBIT8.4x/VTuber-IPシナジー)。通期ガイダンス非開示がリスク。打診20%可・本玉は5月通期決算確認後,,,,,,,,,3200,4200,2100,16.2,outputs/fukai/3932_アカツキ_WATCH_DeepResearch_20260427.docx,,,52
2026-04-27,9104,商船三井,BUY,海運（コンテナ・タンカー・LNG・ドライバルク）,7200,5824,23.6,+72,outputs/fukai/9104_商船三井_BUY_DeepResearch_20260427.md,RSI=28×PBR=0.74×Elliott参入（ダイビル再上場・累進配当要求）×LNG長期TC安定×4/30決算FY2027ガイダンス開示待ち。VLCCスポット急落リスクが最大懸念。打診20%→本玉4/30後。損切¥5200,,,,,,,,,7200,9500,4800,23.6,outputs/fukai/9104_商船三井_BUY_DeepResearch_20260427.docx,,,72

2026-04-27,1605,INPEX,BUY,石油・天然ガスE&P,4200,3922,+7.1%,+62,outputs/fukai/1605_INPEX_BUY_DeepResearch_20260427.md,【2026-04-27確定版】WTI$95.34/Brent$100.39・ホルムズ新提案受け不確実性上昇。Base TP¥4200(+7.1%)・Bull¥5200(Hormuz長期化)・Bear¥3300(合意確定)。EV/EBITDA4.5x・PBR0.96x割安。RSI31売られ過ぎ圏。合意確定時即売。打診¥3700以下30%。,4200,3922,+7.1%,+62,ホルムズ新提案2026-04-27 Axios速報受け再計算,INPEX（1605）,62,4200,5200,3300,+7.1%,outputs/fukai/1605_INPEX_BUY_DeepResearch_20260427.md,outputs/fukai/1605_INPEX_BUY_DeepResearch_20260427.docx,
2026-04-27,3139,ラクト・ジャパン,WATCH,食品商社・乳製品,4100,3325,+23.3%,+38,outputs/fukai/3139_ラクトジャパン_WATCH_DeepResearch_20260427.md,輸入乳製品シェア35%×ライフサイエンス+78.5%高成長×累進配当導入。脱脂粉乳在庫+41%・スペイン豚肉停止で1Q大幅ミス。2Q粗利率6.2%超回復確認後にエントリー検討。PER9.7倍・配当4.0%が下値サポート,4100,3325,+23.3%,+38,いちよし甲斐AN参照。荷繰り粗利剥落は一過性と判断,ラクト・ジャパン（3139）,38,4100,5400,2700,+23.3%,outputs/fukai/3139_ラクトジャパン_WATCH_DeepResearch_20260427.md,outputs/fukai/3139_ラクトジャパン_WATCH_DeepResearch_20260427.docx,
2026-04-27,3003,ヒューリック,WATCH,不動産（都心オフィス・商業）,2050,1761.5,+16.4%,+62,outputs/fukai/3003_ヒューリック_WATCH_DeepResearch_20260427.md,1Q2026経常▲3.7%(269億・進捗14.5%)・都心含み益4,029億円（FY2024有報）・NAV¥1574（税後）・現値はNAV+11.9%プレミアム・JGB金利リスク最大懸念。RSI30.3売られ過ぎ。打診15%可・本玉2Q確認後,2050,1761.5,+16.4%,+62,15期連続増益・連続増配・長計2036年経常3000億円,ヒューリック（3003）,62,2050,2400,1500,+16.4%,outputs/fukai/3003_ヒューリック_WATCH_DeepResearch_20260427.docx,,
2026-04-27,9127,玉井商船,STRONG BUY,海運（内航・外航ドライバルク）,4200,3065,+37.1%,+88,outputs/fukai/9127_玉井商船_STRONGBUY_DeepResearch_20260427_v2.md,【確定】Global Management Partners Limited（光通信・重田康光氏）5%超大量保有をEDINET確認。WATCH→STRONG BUY格上げ。Hibikiバトンタッチ×重田参入でアクティビスト圧力2重化。BPS¥4937回帰+61%アップサイド。即時40%打診・¥2900-3000押し目30%・5/14決算後30%。損切¥2600,4200,3065,+37.1%,+88,【2026-04-27確定】重田氏参入確定によりBull確率30→50%・加重期待値¥4520へ引き上げ,玉井商船（9127）,88,4200,5200,2400,+37.1%,outputs/fukai/9127_玉井商船_STRONGBUY_DeepResearch_20260427_v2.md,outputs/fukai/9127_玉井商船_STRONGBUY_DeepResearch_20260427_v2.docx,
2026-04-27,9101,日本郵船,BUY（打診20%・本玉5/11決算後）,海運（コンテナ・タンカー・自動車船・ドライバルク）,7500,5629,+33.2%,+78,outputs/fukai/9101_日本郵船_BUY_DeepResearch_20260427.md,大手3社最大アップサイド×PBR0.80×配当下限¥200×VLCC歴史的高値受益×自社株買い4/30期限残枠¥900億。5/11決算で配当方針+FY2027ガイダンス確認後本玉。ホルムズ合意なら即半量売却,7500,5629,+33.2%,78,大手3社中唯一の自動車船最大手×VLCC22隻×ONE持分38.8%。配当下限¥200が下値防護。4/30商船三井先行指標,日本郵船（9101）,78,7500,10000,4800,+33.2%,outputs/fukai/9101_日本郵船_BUY_DeepResearch_20260427.md,outputs/fukai/9101_日本郵船_BUY_DeepResearch_20260427.docx,鈴木AN「大手3社最大アップサイド」発言受け優先DR。4/30商船三井→5/11郵船の順で先行指標活用
2026-04-27,5410,合同製鉄,SELL,鉄鋼（電炉）,2800,3085,-9.2%,-62,outputs/fukai/5410_合同製鉄_SELL_DeepResearch_20260427.md,FY2027OP▲33.8%・純利益▲46.6%の大幅ガイダンス下振れ。株価本日▲9.2%急落。予想PER10.5倍・配当FY2027¥80-100推定で利回り急低下。電炉業界構造問題（スクラップ高×建設需要低迷）・RSI7.9技術的反発あるも中期トレンド下降,2800,3085,-9.2%,-62,SBI柴田AN鉄鋼弱気・東京製鉄OP▲76%と同構造。建設タイムラグ・スクラップコスト高で来期OP半減。,合同製鉄（5410）,-62,2800,3500,2400,-9.2%,outputs/fukai/5410_合同製鉄_SELL_DeepResearch_20260427.md,outputs/fukai/5410_合同製鉄_SELL_DeepResearch_20260427.docx,本日決算発表反映。FY2027来期予想ガイダンスが最大ネガティブサプライズ
2026-04-27,1887,日本国土開発,BUY,建設・土木（インフラ）,800,607,+31.8%,+72,outputs/fukai/1887_日本国土開発_BUY_DeepResearch_20260427.md,3QOP+173.2%・通期上方修正(OP60億)・PBR0.66倍割安・配当23円(3.79%)。打診30%今日引け・本玉明日4/28通期決算FY2027ガイダンスOP65億超確認後。損切¥530。清水建設BUY格上げ・東急建設3回連続上修正とセクター整合,800,607,+31.8%,+72,建設セクター採算改善トレンド×PBR0.66倍解散価値以下×中計ROE8%達成余地,日本国土開発（1887）,72,800,1000,550,+31.8%,outputs/fukai/1887_日本国土開発_BUY_DeepResearch_20260427.md,outputs/fukai/1887_日本国土開発_BUY_DeepResearch_20260427.docx,社長指示「1850」は1887の誤記と判断。4/28通期決算でFY2027ガイダンス確認が本玉条件
2026-04-27,7839,SHOEI,BUY,二輪ヘルメット（プレミアム嗜好品）,2200,1641,34.1,+82,outputs/fukai/7839_SHOEI_BUY_DeepResearch_20260427.md,FY2026上期OPM31.8%コンセンサス+22%上振れ×ガイダンス据置=通期上振れ確度HIGH。GT-Air 3 Smart今週販売目標開示（近接カタリスト）。EUR/JPYノーヘッジ×ForwardPER11.3倍×DPS60円フロア確認済み。打診30%可・本玉は①GT-Air 3 Smart目標開示②5月通期上方修正後,2200,1641,34.1,+82,上期OPM31.8%上振れ×GT-Air 3 Smart今週開示カタリスト×ForwardPER11.3倍割安,SHOEI,82,2200,2650,1400,34.1,outputs/fukai/7839_SHOEI_BUY_DeepResearch_20260427.md,outputs/fukai/7839_SHOEI_BUY_DeepResearch_20260427.docx,打診30%可。SL¥1450。本玉①GT-Air 3 Smart販売目標「1万個以上」確認②5月通期上方修正確認後
2026-04-27,6857,アドバンテスト,BUY（打診40%即時・本玉2026年7月1Q後）,半導体テスト装置（SoC・メモリテスター）,34000,31500,+7.9%,+88,outputs/fukai/6857_アドバンテスト_BUY_DeepResearch_20260427.md,FY2026税引前¥5,167億(コンセンサス+13.3%上振れ)・純利益2.3倍¥3,753億確定。FY2027純利益+24%¥4,655億ガイダンス(3期連続最高益)。4Q OPM46.7%構造的高収益証明。HBMテスト3~5倍複雑性×供給過剰論否定。個人+526億vs機関売り需給転換。ForwardPER49x=Teradyne同等もROE2.5倍優位。打診40%本日引け・本玉7月1Q確認後。SL¥26000,34000,31500,+7.9%,+88,FY2027保守的ガイダンス(純利益コンセンサス下限)も過去3年全ガイダンス上振れ実績,アドバンテスト（6857）,88,34000,40000,19000,+7.9%,outputs/fukai/6857_アドバンテスト_BUY_DeepResearch_20260427.md,outputs/fukai/6857_アドバンテスト_BUY_DeepResearch_20260427.docx,浅井スコア+88。欧州投資家AIDC懸念に対する定量反論あり。HBMテスト時間3~5倍の構造的需要説明
2026-04-27,1850,南海辰村建設,WATCH,建設（大阪IR JV・南海グループ系）,520,448,+16.1%,+52,outputs/fukai/1850_南海辰村建設_WATCH_DeepResearch_20260427b.md,【優先度1再調査】大阪IRブロックB 7社JV（竹中・銭高・南海辰村・淺沼・松村・森）が受注残の推定40-60%占有。IR総事業費¥2,430億増→MGM/ORIX吸収(スライド条項示唆)。ただしJV比率・契約形態非公開。4/28工事損失引当金ゼロ確認・FY2027ガイダンスOPM≥5.5%でBUY再格上げ。SL¥350,520,448,+16.1%,+52,大阪IR JV比率・契約形態不明。工事損失引当金計上ゼロ確認が再格上げ条件,南海辰村建設（1850）,52,520,750,350,+16.1%,outputs/fukai/1850_南海辰村建設_WATCH_DeepResearch_20260427b.md,outputs/fukai/1850_南海辰村建設_WATCH_DeepResearch_20260427b.md,前版BUY+82→WATCH+52へ大幅格下げ。IR JVコスト構造リスク。4/28決算確認後に再判定
2026-04-27,6754,アンリツ,BUY,通信計測（5G/6G・データセンター・光通信）,4400,3755,+17.2%,+78,outputs/fukai/6754_アンリツ_BUY_DeepResearch_20260427.md,FY2026実績:OP¥148億(+22.3%・OPM12.6%)・税引前¥161億(コンセンサス+6.5%上振れ)・EPS¥91.20・DPS¥50(+25%・創立130周年記念含)。FY2027ガイダンス:売上¥1,400億(+19.2%)・OP¥200億(+34.9%)・EPS¥117.19(コンセンサス+10.8%上振れ)。通信計測OP+53%・米州+36.2%・受注残¥433億(+28.6%)。DEWETRON買収¥98.5億で環境計測新柱。800GE→1.6TE移行期最前線。打診50%即時・本玉FY2027Q1(7月)後。SL¥3000,4400,3755,+17.2%,+78,FY2027ガイダンスOP+34.9%・通信計測受注記録更新・800GE→1.6TE移行最前線,アンリツ（6754）,78,4400,5200,2800,+17.2%,outputs/fukai/6754_アンリツ_BUY_DeepResearch_20260427.md,outputs/fukai/6754_アンリツ_BUY_DeepResearch_20260427.docx,IFRS適用。中東リスクはFY2027Q2以降ガイダンス外。EV/EBIT(FY2027E)21.9倍。WACC7.055%。BaseTP¥4400はPER37.6倍EPS¥117.19ベース
2026-04-28,4188,三菱ケミカルグループ,BUY,化学（スペシャリティマテリアルズ×産業ガス×MMA）,1100,909.8,+21%,+65,outputs/fukai/4188_三菱ケミカルグループ_BUY_DeepResearch_20260428.md,食品包装フィルム+20-35%値上げ4/21実施済×PBR0.67倍×田辺三菱売却¥5,100億デレバレッジ触媒。日本酸素HD51%保有(産業ガス)が株価フロア。ただしMMA構造低迷+純有利子負債¥1.77兆が制約。正常化EPS¥107×10倍=¥1,070。打診30%即時。本玉5月通期決算+FY2027ガイダンス確認後。SL¥780,1100,909.8,+21%,+65,ナフサ危機=スペシャリティ転嫁◎×ベーシック転嫁×。田辺三菱売却完了がPBR再評価トリガー,三菱ケミカルグループ（4188）,65,1100,1350,600,+21%,outputs/fukai/4188_三菱ケミカルグループ_BUY_DeepResearch_20260428.md,outputs/fukai/4188_三菱ケミカルグループ_BUY_DeepResearch_20260428.docx,IFRS適用。ナフサ二面性（受益セグメントと損害セグメントが混在）。田辺三菱売却FY2026内完了確認が本玉条件
2026-04-28,2607,不二製油グループ本社,WATCH,食品素材（チョコレート・カカオ×油脂×大豆素材）,3700,3085,+20%,+52,outputs/fukai/2607_不二製油グループ_WATCH_DeepResearch_20260428.md,【4/24下方修正反映】OP▲1.4%のみ・NI▲32.7%は非現金費用（Blommer減損¥41億+繰延税金取崩¥51億）。正常化EPS¥232でPER13.3倍と割安。カカオ先物本日▲4.2%はFY2027コスト改善先行指標。打診なし→¥2900以下でBUY検討。SL¥2600,3700,3085,+20%,+52,OP無傷×非現金一時費用×カカオコスト改善。Blommer統合進捗が本玉条件,不二製油グループ本社（2607）,52,3700,4500,2400,+20%,outputs/fukai/2607_不二製油グループ_WATCH_DeepResearch_20260428.md,outputs/fukai/2607_不二製油グループ_WATCH_DeepResearch_20260428.docx,正常化PER13.3倍で実質割安。Blommer減損は一過性。FY2027 Q1Blommer回復+カカオコスト改善確認が本玉条件
2026-04-28,1944,きんでん,WATCH,電気工事（データセンター×関西電力グループ）,7800,6932,+13%,+58,outputs/fukai/1944_きんでん_WATCH_DeepResearch_20260428.md,FY2026 OP+48%（¥902億）3期連続最高益・DPS¥125(+22.5%)。ナフサ影響は転嫁済み（4Q OPM15.2%が証拠）。FY2027純利益ガイダンス+0.8%が決算日▲3.9%の主因→保守的設定で過去3年全て上振れ実績。PBR2.62倍は建設株プレミアム。¥6,800以下打診20%・本玉FY2027Q1OP上振れ確認後。SL¥5,800,7800,6932,+13%,+58,DC電気工事特需×転嫁力確認×財務無借金。FY2027純利益保守ガイダンスが制約。ガイダンス上振れ確認でBUY+65格上げ,きんでん（1944）,58,7800,9000,5500,+13%,outputs/fukai/1944_きんでん_WATCH_DeepResearch_20260428.md,outputs/fukai/1944_きんでん_WATCH_DeepResearch_20260428.docx,ナフサ転嫁力実証済み（+48%OP成長）。電線調達難が唯一の間接リスク。FY2027保守ガイダンスの上振れ幅確認が本玉条件
2026-04-28,4186,東京応化工業,BUY,半導体フォトレジスト（EUV×ArF×KrF）世界首位,11000,9026,+22%,+85,outputs/fukai/4186_東京応化工業_BUY_DeepResearch_20260428.md,ナフサ不足→PGME/PGMEA+40〜50%急騰→フォトレジスト需給逼迫の直接受益者。グローバルシェア24.7%世界首位×EUV2位(28%)。FY2025 OP+43%・OPM20%。FY2026ガイダンスは地震・ナフサ前の保守値→実態OP¥600〜700億(+26〜47%)へ上方修正余地大。郡山工場4/20地震停止が短期ネガだが中期スカーシティプレミアム。打診50%即時・郡山再稼働6月確認後本玉。SL¥7,500,11000,9026,+22%,+85,ナフサ→フォトレジスト直接受益×世界首位×EUV構造成長。郡山停止=短期ネガ・中期ポジ,東京応化工業（4186）,85,11000,13500,6500,+22%,outputs/fukai/4186_東京応化工業_BUY_DeepResearch_20260428.md,outputs/fukai/4186_東京応化工業_BUY_DeepResearch_20260428.docx,12月決算。FY2025 EPS¥278×PER32倍だがPEG0.70倍で割安。郡山工場6月再稼働+FY2026 Q2決算(8月)が本玉条件。EUVシェア#2(JSR非上場化後シェア奪取余地)
